"Measure.volume","Left.Lateral.Ventricle","Left.Inf.Lat.Vent","Left.Cerebellum.White.Matter","Left.Cerebellum.Cortex","Left.Thalamus.Proper","Left.Caudate","Left.Putamen","Left.Pallidum","X3rd.Ventricle","X4th.Ventricle","Brain.Stem","Left.Hippocampus","Left.Amygdala","CSF","Left.Accumbens.area","Left.VentralDC","Left.vessel","Left.choroid.plexus","Right.Lateral.Ventricle","Right.Inf.Lat.Vent","Right.Cerebellum.White.Matter","Right.Cerebellum.Cortex","Right.Thalamus.Proper","Right.Caudate","Right.Putamen","Right.Pallidum","Right.Hippocampus","Right.Amygdala","Right.Accumbens.area","Right.VentralDC","Right.vessel","Right.choroid.plexus","X5th.Ventricle","WM.hypointensities","Left.WM.hypointensities","Right.WM.hypointensities","non.WM.hypointensities","Left.non.WM.hypointensities","Right.non.WM.hypointensities","Optic.Chiasm","CC_Posterior","CC_Mid_Posterior","CC_Central","CC_Mid_Anterior","CC_Anterior","BrainSegVol","BrainSegVolNotVent","BrainSegVolNotVentSurf","lhCortexVol","rhCortexVol","CortexVol","lhCerebralWhiteMatterVol","rhCerebralWhiteMatterVol","CerebralWhiteMatterVol","SubCortGrayVol","TotalGrayVol","SupraTentorialVol","SupraTentorialVolNotVent","SupraTentorialVolNotVentVox","MaskVol","BrainSegVol.to.eTIV","MaskVol.to.eTIV","EstimatedTotalIntraCranialVol"
"23_VERIO.long.template_23",4110.9,304,15444.8,56141,7792.4,3098.1,5467.9,2244.9,831.6,1591.9,23478.7,4120.2,1989.2,857.6,414,3825.6,111.3,902.3,2953.7,219,14515.4,58302,7685.9,3127.6,5667.7,2109.7,4237,1984.3,565.5,3959.7,97.9,873.8,3.9,1181.3,0,0,17.4,0,0,140.4,1054.7,594.3,707.9,744.2,846.5,1209661,1197594,1197490.74395,256729.174181,254126.332212,510855.506393,241453.570604,239384.666954,480838.237557,60250,687252.506393,1064676.74395,1055715.74395,1052079,1594097,0.777447,1.024523,1555941.01711
"23_SKYRA.long.template_23",4368.5,388.5,14781.1,55495.9,7709.3,3147.8,5579.8,2199.5,878,1669.9,22295.3,3902.4,1844,892.9,467.5,4299.7,137.9,869.8,3230.4,304,14289.8,56449.3,7774.1,3147.9,5593.8,2050.8,4242.2,1887.2,611.6,4337.7,118.4,824.5,0,1168.2,0,0,12.8,0,0,117.9,1048.3,592.2,681.1,652.4,798.9,1200759,1187833,1187812.71481,252284.108184,251942.868758,504226.976942,241605.422165,239395.315706,481000.737871,60780,678615.976942,1059079.71481,1049400.71481,1046112,1594254,0.771725,1.024624,1555941.01711
"24_VERIO.long.template_24",6692.2,276.1,16964.3,57257.1,6777.5,3832.7,5167.9,2069.4,985.4,2267.6,19375.9,4310,1829.6,1234,586.8,3333.7,46.3,969.7,4414.2,200.1,16933.9,59349.8,7010.8,3738.3,5676.5,1565,4751.5,2149.1,742.6,3426.1,75.5,1092.1,0,488.6,0,0,5.4,0,0,158.1,682,401.7,542.2,436.4,776.5,1130919,1113048,1113339.29624,254217.326215,253593.783612,507811.109827,197657.257388,196631.929022,394289.18641,58609,685811.109827,978597.296236,965128.296236,960364,1559001,0.751563,1.036049,1504755.92005
"24_SKYRA.long.template_24",6599.8,295.3,15785.8,58628.4,7000.7,3933.8,5465.9,2015.4,937.3,2145.6,19202,4321.1,1854.9,1186.2,647.2,3660.8,65.3,932,4351.1,196.4,15778.8,58526,7094.8,3854.9,5732.7,1553.8,4911.6,2178.5,770.4,3778.4,74.4,1072.1,0,540.7,0,0,9.6,0,0,151.6,713.9,399.6,534.7,393.3,804,1140592,1123337,1123560.2898,251768.771828,255156.453688,506925.225516,200337.722782,205170.341499,405508.064281,60781,687407.225516,990362.289797,977138.289797,972945,1560423,0.757991,1.036994,1504755.92005
"25_VERIO.long.template_25",7063.9,226.4,13077.5,50587.2,7824.9,4206.2,5182.6,1948.1,805.3,2417,19225,4403.7,1813.8,1128.1,656.8,3847.4,136.8,1013.4,5465.5,185.9,12569.9,50532.1,7573.2,4175.4,5313.3,1870.6,4675.6,1878.9,774.4,3623.2,189.3,1050.4,1,655.8,0,0,5,0,0,109.9,783.3,500.8,460.7,403.1,823.5,1121019,1101937,1102112.28115,251504.22472,249868.091933,501372.316653,206918.396482,205196.568012,412114.964494,61654,665032.316653,992286.281147,977448.281147,975160,1597019,0.77013,1.097137,1455623.86562
"25_SKYRA.long.template_25",6951.4,273.7,13088.3,50611.2,8079.4,4257,5256.2,1976.4,819.3,2269.1,19076.6,4425.4,1808.4,1167.1,710.1,4036.2,148.6,1072.8,5406.3,208.1,12819.3,50603.6,7624.8,4334,5331.9,1865.3,4723.4,1965.6,783.1,3801.7,199,1123.3,7.5,673.6,0,0,3.3,0,0,96.8,782.3,511.8,472.6,400.6,853.9,1129646,1110726,1111325.98614,250208.841272,249958.534471,500167.375743,210914.694958,210041.915438,420956.610396,62972,665252.375743,1001144.98614,986337.986139,983723,1594159,0.776056,1.095172,1455623.86562
"26_VERIO.long.template_26",7403.1,390.3,14965.3,50077.2,7564.9,4236.6,5033.9,2154.1,847.5,1833.7,21564.3,4219.4,1684.4,996.8,448.1,3890.7,114.6,975,5705.4,203.5,14616.9,52907.1,7644.5,4264.3,5170.5,1887.9,4487.2,1743.9,639.4,4116.8,183.1,824.6,0,558.1,0,0,5,0,0,184.6,1064,620.5,664.3,618.4,1225.2,1111654,1092686,1092843.9393,241222.200794,239010.64653,480232.847324,210631.293718,208746.798254,419378.091973,60683,645095.847324,978015.939296,962617.939296,960268,1562547,0.757189,1.064308,1468133.57354
"26_SKYRA.long.template_26",7373.1,389.3,14850.7,50364.5,7797.3,4385.5,5028.3,2167.7,831.5,1830.3,21656.4,4222,1725.6,1025.1,515,3928.6,119.3,980.9,5668.5,200.4,13949.9,52324.7,7614.7,4469,5276.6,1874.3,4593.1,1796,653,4033.6,183.6,817.9,0,498.9,0,0,6.9,0,0,195.1,1063.5,645.5,769.8,633.1,1219.8,1129991,1111189,1111067.62131,246543.478271,244817.828624,491361.306895,214058.562847,212430.751565,426489.314413,61585,657175.306895,997142.621308,981936.621308,979686,1565039,0.769679,1.066006,1468133.57354
"27_VERIO.long.template_27",4429.8,350.4,12600.2,40583.9,6647.8,3173.4,4110.5,1434.6,659.8,2071.6,16963.5,4074.1,1695.9,1068,532,3318.5,121.3,773.6,7260.6,249.6,12606.9,41357,6359.8,3431.7,4225.5,1495.8,3677.6,2083,500.3,3398.6,80.4,738.3,0,948.3,0,0,11.8,0,0,101.1,1020.4,554.1,474.6,575.3,979.1,1099035,1081641,1081269.09747,255416.238589,256284.61083,511700.84942,206337.63057,203923.61748,410261.24805,51938,646548.84942,989748.097469,976043.097469,974305,1542138,0.748044,1.049637,1469211.15547
"27_SKYRA.long.template_27",4312.9,296.8,12202.7,42036.7,6682,3200.7,4076.1,1460.4,679,2132.9,16888.3,4112.2,1727.1,1081.6,453.8,3471.9,99.7,917.4,7267.7,242.2,12666.5,41688,6469.2,3501.8,4224.5,1493.8,3838.7,2043.9,517.8,3609.1,91.2,786.5,0,828,0,0,12.1,0,0,106.1,1035.4,542.3,463.6,574.7,1019.3,1110604,1093215,1093047.83631,255456.430021,258447.448933,513903.878954,209915.280461,207846.676893,417761.957354,52807,651677.878954,1000327.83631,986679.836308,984672,1545432,0.755919,1.051879,1469211.15547
"28_VERIO.long.template_28",10516,424.5,15454.8,47157.8,6963.4,4616.6,5671.5,2271.4,876.2,1827.5,20383.9,4814.3,1958.4,1105.6,529.1,4165.2,113.7,1685.1,10271.5,680.1,13875,47556,7124.7,4721.3,6020.8,2016.9,5217.4,2130.2,684,4111.5,171.1,1537.9,2.8,1039,0,0,3.1,0,0,200.3,1274.5,598.3,489.9,576.9,1180.4,1262901,1234251,1234347.73845,284367.812354,287034.419569,571402.231923,236213.384072,236619.122454,472832.506527,64782,732798.231923,1137110.73845,1112130.73845,1109038,1727561,0.78309,1.071213,1612715.48335
"28_SKYRA.long.template_28",10829.4,449,14299.4,47779.9,7063.1,4650.6,5660.5,2233.2,915.8,1822.8,20378.8,4831.4,1794.8,1076.5,566.4,4241.9,121.1,1723.2,10502.7,674.4,13439.6,48091,7150.8,4726.9,6018,1986,5153.4,2042.7,687.2,4279.9,177.6,1556.9,2.7,985,0,0,7.1,0,0,202.7,1281.3,613.3,492.2,573.1,1194.1,1264716,1235505,1235897.96425,281977.361679,285746.559177,567723.920857,237743.22595,241067.817446,478811.043396,64861,730359.920857,1140276.96425,1114720.96425,1111137,1726406,0.784215,1.070496,1612715.48335
"29_VERIO.long.template_29",4411.2,277.4,16702.8,52755.1,7456.7,4037.3,4866.8,2196.2,654.7,1699.5,20887.7,4074.6,1671,718.2,518.3,3881.6,101.8,1096.6,5136.9,279.7,15735.2,54318.3,6887.1,3921.4,4744,2109.5,4094.1,1726,667.1,3798.8,117.4,1007.7,6.3,770.4,0,0,11.4,0,0,122.3,977.1,621,560.4,545.8,947.5,1113972,1099008,1099060.40234,239039.813011,238204.746496,477244.559507,211544.406027,212075.436803,423619.84283,58311,644104.559507,973776.402338,961741.402338,959209,1546454,0.772837,1.072879,1441405.77163
"29_SKYRA.long.template_29",4184,290.7,15779.7,54589.4,7607.8,4142.1,4929.1,2123.3,597.2,1650.8,21373.3,4227.8,1683.3,677.4,521.6,4119.7,103.1,1079.7,4846.5,237.6,14974.4,54962.6,7176.7,4037.6,4794.5,2108,4235.6,1618.6,731.6,3880.7,118.2,1007,7,757.7,0,0,4.7,0,0,127.2,980.1,647.3,599.5,566.7,971.6,1141366,1127206,1127153.55406,247321.00818,246438.494278,493759.502458,216500.573634,216864.477965,433365.051599,59665,664439.502458,1000845.55406,989455.554058,986926,1548075,0.791842,1.074004,1441405.77163
"30_VERIO.long.template_30",4969.6,257.8,17197.3,53730.8,8410,3987.5,5281.2,2095.2,825.5,1935.6,25773.4,4568.9,1652.6,927.2,626.9,4454.3,36.1,773.1,4737.3,321.1,16751,56296,7532.7,4143.3,5500.6,2123.5,4480.4,2100.2,749.7,4560.2,104.2,936.8,0,760.3,0,0,5.5,0,0,149.9,866.7,436,569.8,456.7,760.6,1192555,1177262,1176686.02102,254161.504652,255039.629085,509201.133737,229659.325694,228947.56159,458606.887284,63949,684742.133737,1046863.02102,1035106.02102,1032299,1560975,0.762575,0.99816,1563852.07031
"30_SKYRA.long.template_30",5038.3,285.7,16646.6,53862.8,8528.5,4052.8,5343.4,2041.4,872.9,1986.6,25788.5,4684.8,1695.8,901.4,705.9,4594.3,48.7,735.4,4897.1,340.5,15693,56208.4,7465.9,4258.3,5507.1,2188.3,4495.9,2116.4,745.2,4663.8,99.4,1009.1,0,699.7,0,0,5.3,0,0,165.5,863.9,439.6,555.2,429.4,790.6,1196947,1181198,1180173.80935,255133.556979,254467.274083,509600.831062,231481.652886,231247.325402,462728.978289,64746,686038.831062,1052546.80935,1040420.80935,1038064,1559512,0.765384,0.997225,1563852.07031
"31_VERIO.long.template_31",10966.6,520.9,18026.9,63961.2,7486.9,4233,5254.3,2317.8,1417.3,2696.5,27108.3,4483.3,1724,1584.9,708.2,4584,56.3,1258.5,9044.2,346.8,18493,67665.5,7511,4274.3,5220,2097,4542,2039.6,829.5,4321.5,92.8,1365.7,7.2,796.9,0,0,9.4,0,0,244.1,1096.3,627.2,514.3,683.1,1109.6,1309336,1280251,1279633.20412,264343.999105,265543.319223,529887.318328,259254.117856,257937.767935,517191.885791,63340,727526.318328,1136786.20412,1113332.20412,1110940,1839539,0.742474,1.043132,1763477.14468
"31_SKYRA.long.template_31",11353.3,554.9,17938,64457,7592.2,4294.7,5375.4,2353.2,1469.2,2689.1,26045.4,4498.1,1777.2,1678.8,770.3,4912.8,93,1289.3,9467.1,388.1,18077.4,66823.1,7486.5,4440.2,5351,2114.9,4621.4,2094.6,819.9,4716.9,79.6,1349.1,6.5,770.2,0,0,24.5,0,0,240.5,1089,640.1,527.1,583.3,1211.7,1315918,1285869,1285303.16287,264594.89022,267824.978221,532419.868441,259950.30718,259754.987252,519705.294432,64933,731323.868441,1144222.16287,1119867.16287,1117544,1838010,0.746206,1.042265,1763477.14468
"32_VERIO.long.template_32",4403,210,14239.8,51938.8,7245.9,3920,5256,1914,885.9,1390.3,19157.4,4147.7,1783,804.3,461.9,3954.9,78.2,901.4,4473.2,232.3,13816.8,52297.3,7239,3993.8,5337.4,1759.4,4020.1,1807.7,678,3842.7,59.5,821,0,517.7,0,0,6.4,0,0,132.6,1196,561.8,505.7,569,771.2,1144887,1131120,1131492.61885,256909.988629,255114.39347,512024.382099,216154.115796,211823.120956,427977.236751,58957,676343.382099,1011703.61885,1000933.61885,998590,1602238,0.760662,1.064526,1505118.75071
"32_SKYRA.long.template_32",4532.9,244.1,13629.3,51330.5,7210.9,3964.3,5316.5,1920.8,919.1,1469.6,18959.1,4199.5,1762.2,839.4,587.2,3992,65.5,1027.6,4612.2,197.8,12673.9,51596.3,7216.6,4121.8,5374,1715.5,4204.4,1812.9,726.4,4138.1,65.9,845.6,0,466.8,0,0,3,0,0,160.7,1226.9,619.9,508.4,606.6,793.5,1148423,1134130,1134158.17147,255833.680651,254944.826695,510778.507346,219372.150972,214975.513148,434347.66412,59978,674784.507346,1018522.17147,1007344.17147,1005050,1601049,0.763012,1.063736,1505118.75071
"33_VERIO.long.template_33",17241.8,318.6,15453.9,57097.2,8395.6,4534.2,6238,1901.4,1268,2368.5,21075.7,4374.9,1757.1,1343.7,670.9,3738,148.7,937.2,13002.8,256.4,16597.5,60056.8,8480.7,4840.2,6161.3,1804.5,4221.6,1946.7,826.6,3994.9,123.1,927,0,861.9,0,0,16,0,0,204.6,1107.7,446.7,397,427.8,960.8,1453221,1415539,1416277.09034,327405.83277,328572.604142,655978.436912,270676.141004,273032.51242,543708.653424,65757,840959.436912,1302341.09034,1269582.09034,1264710,1879287,0.781362,1.010447,1859856.57055
"33_SKYRA.long.template_33",17581.2,308,16354.3,56429.4,8657.1,4751,6424.8,2059,1212.7,2174.9,20274.9,4324.5,1765.7,1329.6,681.8,4121.8,152.4,907.3,13275.4,257.9,16652.3,58129.3,8715.8,5078,6342.1,1934.4,4274,1998.1,876.7,4175.7,149.1,912.7,0,831.2,0,0,16.5,0,0,174.1,1189.8,522.5,410.1,436.3,999,1485597,1447871,1447761.46502,330855.397274,331796.806463,662652.203737,282756.953021,284816.308258,567573.261279,68398,847126.203737,1335940.46502,1302690.46502,1298793,1879241,0.79877,1.010423,1859856.57055
"34_VERIO.long.template_34",6745.1,437.1,15345.2,47353.1,6950.6,3020.6,4829.4,1783.5,719,1389.4,22173.3,3732.4,1660.3,887.9,538.5,3671.6,90.7,997.4,5346.1,281.3,14889.2,48009.6,6807.1,2797.6,4846,1550,3885.9,1752.5,589.4,3935.3,53,812.1,1,1069.1,0,0,7.6,0,0,133.7,938.2,519.3,603.9,591.8,868.7,1138512,1121186,1122214.00462,234034.231533,232786.943974,466821.175507,238524.582834,236741.246278,475265.829112,54237,617454.175507,1013005.00462,998524.004619,995268,1529528,0.793518,1.066047,1434765.90539
"34_SKYRA.long.template_34",6411.5,432.1,14862.5,47344.6,7081.1,3022.9,4814.4,1764.2,682.5,1354,21749.8,3844.6,1688.6,848.1,536.8,3863.8,84.8,965.9,5157.7,263,14386.4,47578.2,7063.7,2849.3,4908,1609.3,3952.6,1729.3,586,4028.7,58.6,809.2,0,1050.8,0,0,16.2,0,0,147,951.7,526,603.1,609.2,938.5,1146455,1129889,1130669.46894,234391.084421,236076.853033,470467.937454,240963.71645,239699.815033,480663.531483,55219,621924.937454,1022262.46894,1008396.46894,1005511,1533235,0.799054,1.068631,1434765.90539
"35_VERIO.long.template_35",14738.1,637.7,14423.4,52210.5,6528.6,3519.4,5124.6,1984.3,1017.7,3199.9,20531.3,3648.6,1591.3,1161.7,517.8,3798.9,68.6,1274.5,11969,339.3,13641.1,53651.6,6907,3727.2,5240.9,1638.7,3784.7,1711.7,628,4024.5,55.6,1424.5,3,661.1,0,0,8.4,0,0,199.3,985.2,591.5,437.1,533.5,1041,1095753,1059945,1059686.51434,238313.29066,236599.351258,474912.641918,198988.855354,196091.017066,395079.87242,55981,637785.641918,958564.514338,928074.514338,926156,1530166,0.75393,1.052827,1453388.51683
"35_SKYRA.long.template_35",14637.9,571.9,14220.5,53113.5,6615.3,3556.9,5064.1,1922.6,1000.8,3155,20649.1,3675.5,1507.1,1039.7,596.9,3974.9,81.7,1392.5,11807,363.8,13563.1,54128.8,6989,3823.3,5306.8,1702.4,3808.8,1682,689.6,4199.6,60.7,1481.8,0,587.7,0,0,11,0,0,218.1,971.5,603.9,433.6,527.5,1058.4,1095556,1060177,1059885.88067,234320.454554,232615.363141,466935.817696,201627.580232,199750.482738,401378.06297,56814,632291.817696,957523.880666,927274.880666,925338,1532600,0.753794,1.054501,1453388.51683
"36_VERIO.long.template_36",4061.1,181.7,15624.4,56297.5,7598.1,3460.2,4751.9,1277.8,741.4,1832.6,22378.1,3850.1,1685.4,894.3,517.8,3765.4,95.9,861.3,4765.9,107.1,14892.9,57448.8,7140.1,3396.2,4866.2,1655.1,3968.5,1875.4,676.1,3837,109.4,726.2,5.6,519.5,0,0,1,0,0,184.5,1034.8,631.7,704.3,593.9,1145.5,1131255,1117374,1117451.68607,244738.990082,247194.204935,491933.195017,212279.858115,213239.632936,425519.491052,56172,662258.195017,986136.686069,975601.686069,973576,1623835,0.754472,1.082989,1499400.54582
"36_SKYRA.long.template_36",3996.7,180.9,15767.6,56179.7,7715.6,3455.4,4796.1,1230.4,683,1822.1,21974.9,3930.5,1532.1,846.1,537.5,3911.9,66.8,863,4683.9,116.3,14465.1,56951.2,7279,3498.9,4919.7,1685.3,4053.5,1907,681.4,3826.1,109.3,722.3,7.7,609.8,0,0,0,0,0,164.5,1030.6,649.2,756,646,1188.7,1150868,1137399,1137663.9657,249881.246913,250836.466181,500717.713095,218510.629626,218370.622974,436881.2526,57023,671584.713095,1007162.9657,996872.965695,994360,1628148,0.767552,1.085866,1499400.54582
"37_VERIO.long.template_37",4918,161.1,16688.2,62583.9,7043,4406.3,5904.8,2207.9,641,2252.4,20771.7,4235.5,1911.1,1189.4,615.7,3967.8,78.5,948.1,5030.8,104.1,18026.7,70830.8,7465.6,4571.1,5947.9,1990.9,4408.8,2002.3,920.7,3825.3,76.1,892.8,0,724,0,0,10.3,0,0,146.3,1043.8,661.7,578.2,784,1030.1,1225947,1210142,1210275.28773,269513.23901,273912.035028,543425.274038,216686.693359,217430.320333,434117.013692,63764,742037.274038,1056689.28773,1044819.28773,1041126,1699530,0.775518,1.075101,1580809.61102
"37_SKYRA.long.template_37",5087.9,172.2,16502.6,62687.1,7183.9,4403.4,5917,2204.4,649.6,2198.6,20484.7,4328.8,1873.9,1252,728.5,4035.8,90.6,998.4,5142.8,130.8,16956.8,70870,7363.4,4616,5958.3,2002.2,4440.4,2029.6,881.9,3858,86.8,869.3,2.2,682.2,0,0,13.3,0,0,159.4,1064.3,676.4,561.3,745.9,1080.7,1230524,1214441,1214123.69584,271240.249401,272899.180031,544139.429432,218547.807422,219569.458986,438117.266408,64183,743394.429432,1062295.69584,1050125.69584,1046719,1707056,0.778414,1.079862,1580809.61102
"38_VERIO.long.template_38",6070.4,419.1,16774.3,50929,8636.1,3877.1,5597.3,2078.6,1019.3,2637.4,25097.8,4271.7,1835.4,966.4,547.6,4463.1,87.2,1046.1,5510.6,323.3,17231,53217.8,8875.3,3939.2,5584.7,1958.3,4633.2,2128,622.6,4359.7,96.7,1175.9,0,1286.7,0,0,11.4,0,0,224.1,882.5,456.7,771.7,782.7,857.5,1390596,1371744,1371657.19806,299716.633631,300458.098764,600174.732395,282887.388764,283551.076899,566438.465663,65252,771954.732395,1249599.19806,1235274.19806,1231849,1899543,0.772506,1.055237,1800110.63518
"38_SKYRA.long.template_38",7224.8,537.7,16499.6,51873.7,8805.4,3780.8,5716.8,2189.1,1103,2595.9,23443.7,4185,1908.3,1200.3,590.7,4882.6,97.5,1078.7,6604.5,396.7,15981,53334.9,8763.3,3874.3,5482.4,2019.2,4656.2,2171,612.2,4702.6,139.5,1306.9,0,1324,0,0,12.2,0,0,212.2,881.8,442.9,743.8,631.8,931.3,1376508,1354968,1354554.00218,282999.476976,289614.136974,572613.61395,286701.745889,289430.64234,576132.388229,66322,747098.61395,1235144.00218,1218222.00218,1215461,1900724,0.76468,1.055893,1800110.63518
"39_VERIO.long.template_39",4035.3,541,16982.7,58476.7,7504,4183.5,5548.5,1978.5,1024.1,2078.3,23511.4,3916.6,1791.2,1098,564.7,3713.7,69,1011.5,4946,229,16824.1,59187.4,7559.7,4283.8,5577.8,1818.4,4247.8,1888.9,750.5,3707,79.3,864.4,11.1,670.3,0,0,8,0,0,116.1,945,683.7,672.9,872.6,844.3,1150792,1135146,1135467.28301,247464.040766,245838.664182,493302.704948,216846.219579,212325.358479,429171.578058,60901,673173.704948,997854.283006,986359.283006,983076,1616817,0.763078,1.072094,1508092.00217
"39_SKYRA.long.template_39",3763.8,514.1,16825.9,59131.7,7793,4283.5,5698.7,2003,970,1835,23085.4,4006.2,1797.9,1062.2,600.5,3977.8,75.3,1139.3,4723.3,229.8,16867.3,59793.5,7764.2,4417,5684.8,1833.4,4304.1,1933.5,777.1,4035.6,74.9,877.8,4.2,732.5,0,0,11.3,0,0,117.3,944.9,676.3,709.7,874.1,866.6,1182989,1168214,1168315.56427,254650.891681,255713.254324,510364.146005,222715.511465,219479.9068,442195.418265,62741,693281.146005,1029208.56427,1018175.56427,1015210,1622269,0.784428,1.07571,1508092.00217
"40_VERIO.long.template_40",6844.9,216,15199.6,48227,6781,4431.5,5295.7,1971.8,1053,1905.3,19339.9,4142.4,1726.8,1041.1,433.5,3971.1,58.2,1146.2,5749,151.5,14325.1,48174.9,6904.7,4420.5,5114.3,1735.5,4310.4,1922.3,599.1,3597.6,58.9,945.5,0,557.3,0,0,4,0,0,225.3,1170.6,599.9,459.4,508.3,1030.2,1042492,1023627,1023468.49232,230789.61448,232739.023017,463528.637498,186871.711016,187595.143808,374466.854825,59158,620440.637498,914352.492322,899487.492322,897243,1471296,0.736581,1.039555,1415312.77001
"40_SKYRA.long.template_40",6353.7,204,15453.6,52356.8,6914.2,4502.7,5323.8,2030,973.9,1796.7,20208,4284.2,1682.5,1039.7,512,4132.8,60.9,1150.1,5319.2,163.9,13893.8,51783.3,7066,4498.7,5288.3,1810.1,4449,1941.9,607.8,3839.8,60.7,968.8,0,483.8,0,0,7.7,0,0,196.6,1178.8,657.4,486.9,534.3,1068.3,1059018,1041384,1041414.87237,233962.868906,236404.17149,470367.040397,188691.996962,188259.835016,376951.831977,60758,636199.040397,924300.872374,910374.872374,907968,1474275,0.748257,1.04166,1415312.77001
"41_VERIO.long.template_41",6088.4,322.7,17929.4,61890.8,7804.6,4063.5,5902.8,2094.9,756,1740.7,22973.2,4630.7,1666.1,1108.9,625.1,4155.4,107.8,989.6,3672.7,277,16494.8,61894.8,7453,3960.9,5909.9,1885.1,4688.4,2038.3,811.2,4239.9,65.6,787,1.5,1081.5,0,0,9,0,0,215.5,1003.5,450.3,734.6,506.4,890.7,1232121,1216687,1216741.97474,275898.62971,274816.45691,550715.08662,221293.495899,222158.392217,443451.888117,63625,739685.08662,1072717.97474,1060746.97474,1057692,1603416,0.791163,1.029576,1557355.14957
"41_SKYRA.long.template_41",6232.8,346.6,17858.1,63395.9,7878,4041.4,5816.2,2115.9,716.6,1598.9,22943.1,4705.9,1610.1,1100.4,624.1,4374.5,118.7,944.9,3704.4,322.5,16524.4,63126.3,7568.5,4040.5,5843.8,1888.4,4734.4,2045.7,868,4368.6,90.4,790.9,1,1015.8,0,0,7.2,0,0,246.2,1006.7,459.1,779,451.7,957.7,1232214,1216841,1216672.4082,275165.205156,273543.080459,548708.285615,221106.539854,221283.58273,442390.122583,64372,740920.285615,1070348.4082,1058184.4082,1055605,1602707,0.791222,1.029121,1557355.14957
"42_VERIO.long.template_42",2768.2,143.1,14122.2,57344.4,7292.1,3247.4,5186.8,1608.5,559.9,1132.2,20108.5,3638,1376.5,839.5,618.5,3453,109.9,309.2,2689.4,212.7,14589.8,58992.7,6764.4,3825.6,5236.5,1839.9,3842.4,1701.4,546.9,3634.4,92.5,569.4,0,1194.4,0,0,0,0,0,96.8,668.2,472.5,498.2,436.8,689,1107519,1098694,1098994.1298,246209.568033,242924.00792,489133.575953,205599.453044,203464.100805,409063.55385,55383,661676.575953,963079.129803,956554.129803,953377,1481992,0.78325,1.048082,1414003.89857
"42_SKYRA.long.template_42",3118.2,131.6,14105.9,55428.8,7189,3390.6,5102.5,1716.4,636.4,1364.3,19774.8,3658.6,1432.1,918.9,574.8,3522.2,111.4,345.5,3044.5,240.5,13975.8,56766.2,6609.9,3778.5,5122.4,1873.2,3862.6,1693.8,564.8,3706.3,88.7,577.3,0,1197.4,0,0,0,0,0,103.9,663.9,465.4,546.8,495.1,668.8,1090707,1080642,1081079.36667,237816.164585,237533.259037,475349.423623,205327.641426,204782.301619,410109.943045,55286,643756.423623,950588.366668,943271.366668,940415,1484705,0.771361,1.050001,1414003.89857
"43_VERIO.long.template_43",4790.7,304.1,17761.5,63016.1,7454.5,4355.9,6089.9,2230.8,833.7,2671.9,24832.8,4525.6,2022.9,1039.7,450.7,4175.7,58.8,909.6,4962.4,446.5,16537.5,63774,7872.8,4472.9,6065.9,2047.4,4535.4,2457,681.8,4111,141.5,914.8,0,983.9,0,0,7.8,0,0,280.4,1060.5,539.6,770.7,549.6,785.2,1338042,1321498,1321298.25059,303368.315796,300316.43876,603684.754556,246967.874343,243941.621688,490909.496031,65291,796649.754556,1175298.25059,1163162.25059,1160024,1779699,0.782916,1.041338,1709049.54585
"43_SKYRA.long.template_43",4575.6,279,16968.4,64348.7,7744.5,4387.4,6108.9,2244.4,744.4,2475.7,23895.4,4657.4,2038.4,1006.1,551.2,4365.2,67.6,924.1,4733.3,458.3,15817.4,64168.8,8009.3,4582.5,6070.3,2032.9,4641,2541.5,740.1,4426.2,152.7,975.4,0,954.7,0,0,4,0,0,260.9,1058.1,561.8,719,541.6,787.1,1347492,1331877,1331833.7909,303607.906342,301655.983898,605263.890241,250764.207291,247341.693371,498105.900662,67069,801887.890241,1185043.7909,1173395.7909,1170452,1783536,0.788445,1.043584,1709049.54585
"44_VERIO.long.template_44",5026.2,358.1,14437.7,53361.6,7219.6,3849.4,4825.9,1970.1,765.8,3302.2,20704.7,3836.4,1930.8,780.8,462.7,4034.8,80,880.7,4603.5,412.8,13911.9,55186.6,6856.3,3837.5,4821.3,1784.2,4071.4,1964.9,698.7,4049,117,947,6.7,299.2,0,0,8.3,0,0,107.2,943.1,547.2,570.8,505.8,926.8,1095468,1078640,1079059.50227,229265.395716,229621.859073,458887.254789,213992.855778,212526.3917,426519.247478,57739,625278.254789,957186.502267,945135.502267,942770,1526593,0.787016,1.096749,1391925.65429
"44_SKYRA.long.template_44",5177.7,382.2,14428.9,52778.5,7275.4,3844.8,4921.8,1953.5,787.1,3304.1,20411.1,3967.1,1912.4,785.3,585.4,4126.1,80.6,843.3,4751.4,414.3,13543.3,54718.2,6920.2,3862.9,4824.4,1841.7,4147.1,1946.7,723.7,4120.4,105.2,1024.4,10.1,389.1,0,0,10.4,0,0,115.2,961,547.1,568.7,516,915,1097667,1080420,1080752.22035,230590.76887,228661.180073,459251.948942,215194.424401,213147.847009,428342.27141,58620,625663.948942,960603.220352,948158.220352,945910,1532530,0.788596,1.101014,1391925.65429
