"Measure.volume","Left.Lateral.Ventricle","Left.Inf.Lat.Vent","Left.Cerebellum.White.Matter","Left.Cerebellum.Cortex","Left.Thalamus.Proper","Left.Caudate","Left.Putamen","Left.Pallidum","X3rd.Ventricle","X4th.Ventricle","Brain.Stem","Left.Hippocampus","Left.Amygdala","CSF","Left.Accumbens.area","Left.VentralDC","Left.vessel","Left.choroid.plexus","Right.Lateral.Ventricle","Right.Inf.Lat.Vent","Right.Cerebellum.White.Matter","Right.Cerebellum.Cortex","Right.Thalamus.Proper","Right.Caudate","Right.Putamen","Right.Pallidum","Right.Hippocampus","Right.Amygdala","Right.Accumbens.area","Right.VentralDC","Right.vessel","Right.choroid.plexus","X5th.Ventricle","WM.hypointensities","Left.WM.hypointensities","Right.WM.hypointensities","non.WM.hypointensities","Left.non.WM.hypointensities","Right.non.WM.hypointensities","Optic.Chiasm","CC_Posterior","CC_Mid_Posterior","CC_Central","CC_Mid_Anterior","CC_Anterior","BrainSegVol","BrainSegVolNotVent","BrainSegVolNotVentSurf","lhCortexVol","rhCortexVol","CortexVol","lhCerebralWhiteMatterVol","rhCerebralWhiteMatterVol","CerebralWhiteMatterVol","SubCortGrayVol","TotalGrayVol","SupraTentorialVol","SupraTentorialVolNotVent","SupraTentorialVolNotVentVox","MaskVol","BrainSegVol.to.eTIV","MaskVol.to.eTIV","EstimatedTotalIntraCranialVol"
"40_unwarped_SKYRA.long.template_40_unwarped",6512.4,211.8,14768.4,51991.4,6853.5,4458,5424.8,2024.3,968.7,1845.6,20438.5,4274.2,1653.6,1051.6,505.4,4094.6,57,1058.5,5227.2,172.6,13673.7,51570.1,7006.3,4476.2,5221.4,1765.5,4436.3,1959.4,647.4,3807,61.7,1004,2.9,513.1,0,0,6.3,0,0,176.4,1175.2,641.8,488.1,528.4,1064.9,1060784,1043081,1043217.30103,234603.277565,237217.996397,471821.273963,189537.115013,189538.912049,379076.027062,60515,636825.273963,927641.301025,913681.301025,911199,1462820,0.743631,1.025466,1426492.95412
"41_unwarped_VERIO.long.template_41_unwarped",5965.2,272.8,16720.6,62537.1,7560.6,3986.7,5804.8,2124.6,756.1,1737.5,23507.5,4662.1,1607.4,1089,670.7,4096.6,130.7,1049.7,3386.4,310,16262,61917.2,7282.9,4090,5748.2,1890.1,4567.1,1976,759.1,4061.9,76.2,912.1,1,1076.9,0,0,8.6,0,0,189.4,994.5,464.3,633.2,487.4,898.3,1234259,1219258,1219775.49833,280899.95235,276732.794257,557632.746608,220981.576594,220624.175129,441605.751724,62651,746014.746608,1076204.49833,1064575.49833,1061361,1662163,0.791738,1.066225,1558923.82417
"41_unwarped_SKYRA.long.template_41_unwarped",6193.3,308,16531.5,63461,7750.7,4051.4,5803,2097.2,699.3,1564.8,22961.3,4834,1538,1064.2,650.7,4260.1,118.9,993.1,3462.5,315.3,16339.4,63351.5,7552.5,4153.6,5805.5,1844,4656.5,1885.8,801.6,4309.1,74,917.9,1,994,0,0,7.3,0,0,212,1002.3,462.9,620.8,494.2,905.4,1251469,1236440,1236944.54783,286193.880141,282875.864621,569069.744762,222552.804218,221959.998846,444512.803065,63628,760689.744762,1091710.54783,1079797.54783,1076657,1660895,0.802778,1.065411,1558923.82417
"42_unwarped_VERIO.long.template_42_unwarped",2215.3,138.9,14302,55808.4,6699,3345.8,5392,1822.2,477.2,1069.1,20063.3,3633.6,1348.5,715.3,640.1,3392,116.1,635.6,2629,224.9,13826.5,57425.8,6837.9,3763.6,5240.3,1684.1,3765,1693.3,575.3,3445.4,74.8,608.2,0,1366.8,0,0,5.5,0,0,93.1,692.1,497.2,520.8,440.1,652.4,1098597,1090459,1090504.18568,245594.859299,239944.389086,485539.248385,205495.084607,202773.852691,408268.937298,55086,654658.248385,958360.185683,952186.185683,948929,1473994,0.769772,1.032807,1427172.77994
"42_unwarped_SKYRA.long.template_42_unwarped",2696.2,166.6,14421.2,55256.3,6660,3471,5397.2,1947.3,605.7,1322.4,19804.3,3677.9,1383,766.7,569,3560,123.3,616.4,2986.8,237.5,13621.5,56400.9,6713.6,3788.5,5196,1743.4,3724.1,1686,579.3,3510.8,76.8,624.3,3.4,1159.5,0,0,4.7,0,0,75.7,686.8,467.3,576.5,556.1,657.4,1093210,1083706,1084277.99297,240073.472443,239944.029588,480017.50203,204932.726642,204270.764295,409203.490937,55277,647824.50203,954273.992967,947233.992967,944050,1475487,0.765997,1.033853,1427172.77994
"43_unwarped_VERIO.long.template_43_unwarped",4604.9,267.1,18141.4,61329.4,7629.2,4309.8,6143.7,2340.6,815.6,2558.6,24517.5,4369.8,2034.1,1012.4,516.1,4029.5,59.6,1067.8,4908.4,452.9,16933.4,61948.6,8034.7,4494.4,6145.4,1939.2,4500.9,2422.6,666.8,4130.9,156.4,963.8,0,932.9,0,0,5.6,0,0,256,1043.7,549.4,608.6,493.8,792.6,1344070,1327862,1328192.44341,310308.350934,304332.981426,614641.33236,245517.329106,243684.781948,489202.111054,65442,804510.33236,1184577.44341,1172555.44341,1168936,1826780,0.784899,1.066788,1712410.79931
"43_unwarped_SKYRA.long.template_43_unwarped",4461.4,257.1,17562,63626,7808.2,4343,6233.9,2336.8,744.5,2433.1,23480.8,4574.4,2043.3,968.6,584.1,4475.5,77.3,1031.6,4691.5,445.3,16422.6,64219.7,8331.7,4554.5,6139.3,1950.1,4619.3,2518.5,727.1,4542.4,161,974.8,0,894.9,0,0,14.1,0,0,246.5,1048.4,574.2,670.2,536.7,800.7,1367903,1352451,1352713.90001,316340.970446,310229.582489,626570.552934,249286.895576,247184.451504,496471.34708,67599,823152.552934,1205414.90001,1193855.90001,1190371,1829369,0.798817,1.0683,1712410.79931
"44_unwarped_VERIO.long.template_44_unwarped",5063.1,371.9,14425.4,51607.8,6973,3906.3,4792.5,2033.4,825.5,3207.7,20296.5,3863,1906.9,804.8,508.4,4230.5,66.9,825.8,4640,417.9,14352,53318.2,6770.5,3881.9,4853.6,1700.3,4038.9,1939,657.1,4144.5,98,911.8,0,391.8,0,0,8.1,0,0,114.6,964.6,521.8,559.6,503.3,951.7,1085623,1068680,1069083.86379,227853.377136,227960.643296,455814.020432,211498.590903,210972.252452,422470.843355,57821,618776.020432,950225.863787,938043.863787,935726,1515304,0.771626,1.077029,1406929.91595
"44_unwarped_SKYRA.long.template_44_unwarped",5224.4,396.6,14643.1,52440.6,7032.1,3936.2,4839.8,2002.8,817.3,3223.2,20557.5,3966.4,1861.3,816.2,557.4,4294.6,73.6,870.8,4789.6,433.2,14588.7,54367,6893.1,3943.3,4882.8,1695.2,4164.5,1933.1,752,4131.1,105.7,964.6,0,387.1,0,0,6.1,0,0,128.1,986.5,518.6,557.2,512,947.5,1109846,1092476,1093096.52967,232974.556809,234434.121312,467408.678121,215870.90214,215627.949412,431498.851552,58606,633420.678121,972262.529673,959673.529673,956914,1517888,0.788842,1.078865,1406929.91595
"45_unwarped_VERIO.long.template_45_unwarped",8841.1,497.8,16289.9,57035.6,7321.9,4459.9,4434.4,1921.1,949,2230.2,23314.4,3738.1,1668.5,1405.1,593.4,3602,103.6,1365.5,5582.3,398.2,14951.8,57124.8,7427.2,4496.1,4710,1732.3,3987.3,1879.6,707.9,3785.6,72.4,1110.9,0,1430.7,0,0,15.7,0,0,174.2,1194.3,648.9,654.9,823.8,1073.9,1295394,1273300,1273503.12165,273255.635405,274209.606697,547465.242103,261472.369275,260557.510272,522029.879547,57843,720966.242103,1148363.12165,1130795.12165,1127130,1750576,0.800667,1.08201,1617892.88441
"45_unwarped_SKYRA.long.template_45_unwarped",8851.4,515.8,16096.4,59770,7410.4,4432.5,4462,2006.5,906.8,2166.6,22564.4,3889.9,1826.8,1409.3,651.5,4021.6,104,1456.7,5499.4,387.2,14857.7,59106.4,7533.9,4514.2,4753.6,1700.3,4144.2,1802.5,681,4106.6,86.3,1219.2,0,1506.5,0,0,11.7,0,0,193.6,1202.4,664.5,647.5,854.9,1060.5,1325015,1303109,1303472.7679,279191.553171,282301.467526,561493.020697,265851.909831,266019.837369,531871.7472,59641,741582.020697,1173692.7679,1156066.7679,1152618,1754960,0.818976,1.08472,1617892.88441
"46_unwarped_VERIO.long.template_46_unwarped",5621.7,186.3,15481.7,60311.2,8164.6,4365.8,5470.6,2683.7,1007.3,2051.8,24646.8,4000.6,1532.4,1247.2,493.7,4458.3,68.7,1078.6,5304.7,384.8,15298.9,61571.4,8202.2,4237.1,5496.6,2459.6,4253.7,1832.7,705,4262.9,155.3,937,0,566.8,0,0,7.4,0,0,144.7,836.9,386.3,556.2,479.9,800.5,1197637,1180061,1180098.91348,261167.242726,257405.730863,518572.973589,222906.337692,221274.6022,444180.939892,64142,705985.973589,1043149.91348,1029848.91348,1026902,1627314,0.740231,1.005804,1617924.1193
"46_unwarped_SKYRA.long.template_46_unwarped",6161,263.7,15014.1,59146.6,8150.7,4234.1,5576.5,2628.5,1073.8,2086.4,24145.7,3977.9,1547.2,1365.6,643.1,4660.8,86.9,1085.1,5817.6,400.3,15019.6,61496.9,8147,4294.4,5499.7,2282.4,4291.2,1822.9,686.3,4525.4,164.8,988.1,0,534.5,0,0,12.4,0,0,187.6,851.8,376.1,647.3,588,799.6,1198291,1179413,1179485.97217,261303.462655,263245.82307,524549.285725,218757.166087,220639.520354,439396.686441,64732,711227.285725,1045917.97217,1031483.97217,1028645,1628781,0.740635,1.00671,1617924.1193
"47_unwarped_VERIO.long.template_47_unwarped",11406.6,489.3,18390.3,62977.1,7355,4342.9,5417.8,1949.9,1365.8,3344.6,23275.7,4113.2,1726.3,1324.6,516.5,3475.3,29.9,1589.2,15025.1,346.9,16856.1,65096.1,6977,4497.8,5553.2,1863.7,4293.7,1904.2,671.9,3644.2,83.2,1537.1,4.6,956.7,0,0,20.1,0,0,175.1,985.6,533.3,425.9,458.6,903.5,1273524,1236975,1237337.82392,269274.427547,272312.198711,541586.626258,235438.807741,236815.389922,472254.197663,59743,730832.626258,1106918.82392,1076405.82392,1073127,1757037,0.719784,0.993061,1769314.80645
"47_unwarped_SKYRA.long.template_47_unwarped",11497.3,506.9,19047.4,63972.5,7493.3,4352.1,5472.9,1966.7,1335.7,3145.2,22333.5,4255.5,1848.6,1332,578.8,3847.6,50,1772.8,15179.9,389,17361.2,65261.1,7116.7,4547.1,5692.1,1913.2,4241.9,1967.6,672.7,4026.7,75.1,1552.4,2.8,968.9,0,0,22.7,0,0,167.6,976.5,553.8,426.2,472.8,935.9,1298045,1261707,1261497.00227,276454.461178,278396.742146,554851.203324,239244.480801,239525.318148,478769.79895,61682,747467.203324,1128330.00227,1097564.00227,1095429,1759475,0.733643,0.994439,1769314.80645
"48_unwarped_VERIO.long.template_48_unwarped",4194.6,406,15100.8,56233.8,6880.5,3890.9,5329.3,1764.3,571.8,1478.1,20262.1,3513.7,1524.9,776.6,666.5,3530.2,95,796.2,3461.4,78.7,15832.6,59118.5,7173.5,4135,5268.8,1574.8,3784.1,1682.6,745.3,3333,105.9,780.8,0,465,0,0,8,0,0,163.3,772,472.4,434.3,391.4,691.5,1103633,1091492,1091876.51291,241797.696571,243226.842272,485024.538843,202200.02888,201583.945189,403783.97407,56556,657741.538843,957550.512913,948038.512913,945009,1498008,0.775416,1.052505,1423279.14496
"48_unwarped_SKYRA.long.template_48_unwarped",4149.3,455.4,15154.9,57682.3,6999.9,4027.9,5345.3,1847.4,585.8,1508.8,20559.1,3594.3,1555.4,799.5,623.3,3677.1,90.1,742.4,3485.5,106.9,15267.9,59631.8,7260.1,4192.9,5398.1,1580.1,3845.5,1784,701.9,3415,113.6,784.1,0,478.2,0,0,2.8,0,0,177.6,775.6,475.2,468.9,408.8,701.3,1121337,1109174,1109265.24858,246211.13643,246481.32323,492692.459661,205916.819716,205286.969205,411203.788921,57496,668577.459661,973625.248582,964146.248582,961334,1498555,0.787855,1.052889,1423279.14496
"49_unwarped_VERIO.long.template_49_unwarped",6440.7,217.2,16032.2,56969.8,7425.3,4202.7,5427.7,2377.4,867.9,1723.7,24392.9,4284.4,1506.9,1027.1,438.6,3818.1,66.3,1180.2,6140.9,227.7,15398.9,58278.9,7217.3,4238.6,5640.2,2104.3,4329.1,1774.4,616,3836.3,77.9,1172.9,0,852.3,0,0,14.1,0,0,192.6,1097.7,540.9,629.2,632.3,1156.2,1256153,1237555,1237485.49191,282163.269654,276136.350505,558299.620159,236138.614149,234722.257603,470860.871752,60886,735926.620159,1108789.49191,1093639.49191,1090045,1715505,0.739925,1.010503,1697674.99308
"49_unwarped_SKYRA.long.template_49_unwarped",6454.5,239.7,16550.1,57694.9,7395.8,4265.9,5664.5,2366.5,817.2,1661.4,23893.9,4423.9,1646.5,1099.2,495.3,4138.6,81,1199.2,6190.9,260.9,15155.9,58163.4,7490.8,4245,5829.8,2004.2,4347.9,1618.4,715.9,4098,113.2,1244.2,0,791.4,0,0,6.9,0,0,211.2,1095,541.3,652.6,645.5,1135.5,1272583,1253796,1253752.52033,283932.41088,280275.116803,564207.527683,239957.425538,238795.567105,478752.992643,62584,744343.527683,1124500.52033,1109065.52033,1105562,1714422,0.749603,1.009865,1697674.99308
"50_unwarped_VERIO.long.template_50_unwarped",4195.1,338.2,15030.3,57610.2,8598.2,4340.2,5454.7,2176.1,873,3070.3,24963.7,4446.8,1759,899.7,687.9,4856.2,126.5,1132.7,5734.8,449.8,15371.6,58512.7,8038.3,4652.5,5521,2225.2,4468.3,2013.1,918.7,4606.8,103.7,931.1,0,1013.2,0,0,8,0,0,163.4,917.1,548,553.2,519.9,1062.3,1216278,1199170,1199093.45511,266647.054481,268734.19472,535381.249202,224419.12273,225581.083177,450000.205907,66622,719950.249202,1067513.45511,1055061.45511,1052147,1692082,0.750991,1.044776,1619563.96138
"50_unwarped_SKYRA.long.template_50_unwarped",4176.1,404.3,15813.2,58519.2,8726,4390,5598.4,2260.2,832.3,3001.5,24730.7,4453.2,1784.2,872.4,722,5080.7,134.5,1152.9,5687.1,495.8,15654.3,59253.2,8370.3,4696.6,5661.6,2351.2,4369.3,2125.1,907.8,4654.6,107.2,1017.2,0,1008.7,0,0,4.6,0,0,182.9,922.7,549.3,529.1,527.7,1070.3,1243559,1226413,1226443.87427,272916.194065,276630.711154,549546.905219,228015.224596,231063.744458,459078.969054,68073,737360.905219,1092553.87427,1079942.87427,1076728,1692886,0.767836,1.045273,1619563.96138
"51_unwarped_VERIO.long.template_51_unwarped",3526.1,248.6,17184,48528.5,7689,4056.4,5497.1,2139.3,672.1,2010.8,23662.2,4166.8,1687.3,997,654,4119.9,85.5,918.4,3357.3,317.7,15661.3,48642.9,7970.3,4359.4,5530.4,2003.3,4250.1,1788,766.8,4201.3,116.8,861.7,0,715.1,0,0,5.5,0,0,194,1022.4,634.9,518.2,667.1,899.1,1186521,1174100,1174365.10373,259715.430239,260900.000426,520615.430665,230701.558734,229778.114326,460479.67306,63141,681609.430665,1055636.10373,1046680.10373,1043995,1587759,0.773745,1.035398,1533477.11466
"51_unwarped_SKYRA.long.template_51_unwarped",3403.3,261.7,16658.2,49603.2,7955.8,4197.3,5483.8,2204.2,583.2,1878.7,23655.5,4252.9,1782,892,689.8,4422,101.9,940.1,3193.5,374.7,15844.7,49263.6,8060.2,4527.8,5615.9,2078.3,4322.9,1859.7,772.3,4670.8,122.3,871,0,687.2,0,0,5.8,0,0,191.7,1007.9,651.2,562.3,677.8,926.1,1221077,1209253,1209334.6975,270177.082183,271158.167109,541335.249292,235975.755718,235546.692493,471522.448211,65160,705982.249292,1089035.6975,1080313.6975,1077986,1587884,0.79628,1.035479,1533477.11466
"52_unwarped_VERIO.long.template_52_unwarped",4861.4,186.4,14657.5,48499.7,6183.1,3115.9,4226.4,1673.2,701.6,1838.1,20861.2,3750,1646.4,904.7,507.1,3457.3,67.4,987.1,5232.7,347.7,14488.7,48051.5,6126.4,3097.4,3909.6,1510.6,3992,1818.5,480.6,3330.3,83.9,777.1,6.2,610.2,0,0,3.6,0,0,96.1,702.8,434.4,314.4,352.6,806.4,958587,943045,943114.361666,212505.356015,213183.516771,425688.872786,168737.793384,172018.695496,340756.48888,50641,573933.872786,831839.361666,819613.361666,817065,1425899,0.720247,1.071368,1330914.5299
"52_unwarped_SKYRA.long.template_52_unwarped",4882.8,202.9,14441.5,49223.6,6140.9,3140,4128.6,1695.7,708.3,1867.5,20573.3,3788.1,1696,913.5,525.8,3527.6,64,1030.8,5313.2,399.4,13922.9,48847.6,6137.5,3169.7,4011.3,1529.6,3997.9,1754.6,476.5,3464.7,77.7,808.8,2.9,581.8,0,0,6.3,0,0,89.1,709.3,458.3,314.5,341.4,804,967907,952115,952091.296418,213127.668607,215930.887599,429058.556206,171574.758279,173984.981934,345559.740212,50963,579212.556206,840292.296418,827828.296418,825655,1425226,0.72725,1.070862,1330914.5299
"53_unwarped_VERIO.long.template_53_unwarped",7581.1,717.6,13734.4,49460.5,7123.4,4269.4,5673.6,2196.8,1108.9,2247.4,19588.2,3789.9,1604,972.1,623.3,3822.9,119.3,1302.6,8367.6,542.2,13579.9,49227.7,6999.3,4558.2,5730.3,2075.9,3912.1,1737.3,675.1,4053.7,69.8,962.9,0,419.6,0,0,5.8,0,0,144.7,1017.2,424.4,448.5,465.8,772.3,1148824,1125249,1125661.34165,247601.905717,247940.387555,495542.293272,221110.76413,221412.284245,442523.048375,60370,656845.293272,1021391.34165,1002032.34165,998080,1588037,0.784092,1.083862,1465165.22091
"53_unwarped_SKYRA.long.template_53_unwarped",7384.3,661.2,13426.5,50380.7,7265.7,4362.5,5691.8,2287.4,1078.1,2269.3,19834.6,3811.2,1563.2,902.6,594,3972.3,100,1389.3,8249.5,491.3,12981.8,50767.9,7084.1,4682,5785.3,2131.5,3921.3,1731.7,653.2,4188.3,76.3,969.3,0,405.3,0,0,7.4,0,0,147.2,1012.5,409.8,447.1,446,793.1,1169889,1146836,1147464.1054,254154.41819,254002.133705,508156.551895,224592.704779,224557.848724,449150.553503,61104,673149.551895,1041065.1054,1022102.1054,1017812,1588179,0.798469,1.083959,1465165.22091
"54_unwarped_VERIO.long.template_54_unwarped",4566.8,195.2,15754.1,54889.7,6793.8,3198.1,4558,1840.1,637.8,1960.8,20852.8,3531.5,1622.7,934.7,380.4,3587.2,93.5,917.7,4123.3,173.3,15499.7,58349.2,6955.5,3160.7,4716.4,1646.3,3815.6,1767.1,619.4,3614.1,66.3,918.3,5.3,1291.4,0,0,5.5,0,0,173.5,963.1,544.6,626.1,620.5,799.5,1144081,1130061,1130364.02353,241552.487965,241458.875001,483011.362966,225235.255192,224589.405368,449824.660559,53581,649901.362966,999495.023526,988810.023526,986056,1581542,0.758441,1.048445,1508464.38032
"54_unwarped_SKYRA.long.template_54_unwarped",4577.1,260.5,15229.6,55730.7,6874,3307.9,4608.2,1875.3,645.5,2010.2,21003.7,3775.4,1494,990.5,400.2,3769.5,79.4,949.5,4093.7,201.2,14626.7,59725.8,7033.4,3230.8,4827.5,1668.6,3997,1712.8,628.2,3723.4,54.3,1004.8,1,1238.2,0,0,3.9,0,0,174.9,946.8,546.7,622.1,561,885.3,1163185,1148780,1148948.68485,247205.588673,244384.117647,491589.70632,229291.991999,229099.986528,458391.978527,54699,661651.70632,1018051.68485,1007137.68485,1004439,1576117,0.771105,1.044849,1508464.38032
"55_unwarped_VERIO.long.template_55_unwarped",9760.8,786.7,21171.4,67732.2,9521,4106.8,5975.6,2115.4,1288.8,3794.9,29510.6,4423.2,1928.7,1513.5,747.3,5424.5,78.9,1332.1,6684.1,498.5,20115.1,70294.9,9817.4,4302.1,6161.5,2066.8,4522.7,2165.8,984.8,5556.5,97.1,1346.4,0,1126.9,0,0,17.2,0,0,188.9,941.5,547.7,645.7,537.7,1180.4,1473996,1447075,1447885.94633,323424.393983,323408.427261,646832.821244,275680.767303,274015.35778,549696.125082,71971,858166.821244,1291318.94633,1270951.94633,1267617,2018684,0.772455,1.057901,1908197.80277
"55_unwarped_SKYRA.long.template_55_unwarped",10222.8,857.6,21926.9,69851,9999,4109.1,6227.3,2243.2,1263.7,3741.8,27914.4,4432.3,2040.3,1464.1,758.2,5994.3,63.6,1348.6,6952.1,537.1,20612.9,71805.5,9656.5,4370.4,6100.7,2122.7,4525.8,2246.6,951,5596.3,91.6,1382.7,3.9,1003,0,0,14,0,0,195.4,934.1,561.4,627.7,535.6,1199.9,1487424,1460054,1460690.15229,324193.05095,324836.935886,649029.986836,275940.1311,276882.034359,552822.165459,73937,866624.986836,1299108.15229,1277946.15229,1275091,2023130,0.779492,1.060231,1908197.80277
"56_unwarped_VERIO.long.template_56_unwarped",2956.6,261.9,17313,68601.5,8388.3,4144.7,5712.6,1825.7,774.3,2151.6,24796.3,4443.1,1918.9,837.7,639.1,3831.2,64.7,950,4032.4,276.5,17288.8,70025.5,8025.1,4456,5882.1,1849.1,4510.4,1955.9,723.1,4037.6,78.8,979.5,0,1631,0,0,2.7,0,0,125,962.7,640.2,960.6,923.1,728.6,1360658,1347952,1348035.34226,305024.072216,304031.791475,609055.863692,249650.719835,250667.758728,500318.478563,64176,813883.863692,1188183.34226,1179091.34226,1173436,1861173,0.788818,1.078983,1724932.96093
"56_unwarped_SKYRA.long.template_56_unwarped",3592.8,324.2,17040.6,69129.1,8598.1,4195.4,5952,1895.2,800,2117.4,23707.3,4429,1847.9,909,653,4250.3,86.1,917.9,4681.2,319.8,16279.7,70807,8123.2,4575.6,5908.1,2005.4,4703.9,1882.2,748.3,4524.9,107.2,981.5,0,1598.8,0,0,7.4,0,0,116.3,944.3,626.4,841.6,765.9,817.6,1377177,1363140,1362898.13355,300235.444927,302176.785797,602412.230724,257684.900871,262558.001957,520242.902828,66275,810570.230724,1204102.13355,1193607.13355,1189192,1861422,0.798395,1.079127,1724932.96093
"57_unwarped_VERIO.long.template_57_unwarped",8064,550.4,15444.5,52247.8,7326.9,4231.8,4964.3,1977.7,1074.3,1985.3,22186.2,4187.1,1659.3,1217.6,597.3,3779.3,129.2,1138.9,8624.8,416.9,14752.7,51835.7,7430.9,4282,5197.9,1880.5,4202.4,1804.4,610.8,3644.5,121,1061.9,0,1050.2,0,0,21.1,0,0,144.1,994.1,582.6,587.2,661.5,1060.4,1248028,1224024,1224621.1153,270642.822416,270210.992757,540853.815173,245256.934504,244446.365628,489703.300131,59540,705110.815173,1112569.1153,1092784.1153,1089560,1726680,0.734278,1.015893,1699667.75837
"57_unwarped_SKYRA.long.template_57_unwarped",7803.6,527.9,15601.2,53783.4,7533.6,4225.3,5007,2027.4,1010.5,1868.5,21615.6,4383,1787.9,1159.3,666.6,4089.5,160.7,1078.7,8360.3,410.8,15168.9,52351.8,7657.1,4358.6,5311.9,1826.9,4336.8,1758.4,636.1,4034.9,141.9,1060.5,0,996.7,0,0,8.8,0,0,147.6,998,605.8,595,731,1015.2,1275986,1252997,1252997.07476,277289.854038,278481.579786,555771.433825,250065.739246,248845.901687,498911.640933,61420,723699.433825,1137374.07476,1118245.07476,1116235,1724856,0.750727,1.01482,1699667.75837
"58_unwarped_VERIO.long.template_58_unwarped",4562,197.9,14733.6,49359.6,7512.9,3296.2,5647.6,1887,1047,2441.1,21445.2,4144,1956,1080.1,414.7,3582.8,62.2,734.1,4039,152.1,14488.7,52680,7366.3,3606.6,5688.8,1949.6,4697.5,1930.8,708,3656.2,112.1,1022.4,2.7,1033.9,0,0,3.4,0,0,211,1091.1,686.8,799,781.5,924.7,1229124,1214282,1214728.05402,258352.782625,258677.676224,517030.458849,252988.377602,253440.217571,506428.595173,59536,679951.458849,1096362.05402,1086007.05402,1082478,1647867,0.734258,0.984408,1673966.89377
"58_unwarped_SKYRA.long.template_58_unwarped",4601.9,209.6,14606.1,50447.6,7631.8,3321.1,5716.9,2002.1,1058.9,2419.5,20986.7,4389.5,1922,1111.4,483,3952.7,103.8,729.3,4080.7,168.1,14493.4,53567.8,7504.3,3567.1,5712.8,1972.9,4634.8,1975.9,678.7,4076.2,153,1062.4,2.1,1019.4,0,0,7.3,0,0,217,1080.9,691.3,833.2,778.4,935.6,1236549,1221509,1221584.43996,258591.951306,259157.088997,517749.040303,254524.345904,254609.053749,509133.399653,61297,684202.040303,1101705.43996,1091175.43996,1088087,1647998,0.738694,0.984487,1673966.89377
"59_unwarped_VERIO.long.template_59_unwarped",11638.2,379,18075.9,58092.7,7566.4,4132.2,4799.5,2154.8,720.4,1871.9,23368.9,3889.2,1692,1174,542.9,4010.6,88.5,965.7,10455.9,249.3,15842.8,59424.7,7558.1,4310.7,4770.8,1953.1,4198.7,1849.4,642.6,3781.1,46.8,995,0,727.3,0,0,7.7,0,0,141.2,1102.9,644.6,470.2,558.5,998.9,1211632,1183202,1183485.32454,266164.580535,262883.249073,529047.829608,222126.23027,220095.264667,442221.494936,59505,707596.829608,1058863.32454,1034074.32454,1030457,1648831,0.740292,1.007415,1636694.39107
"59_unwarped_SKYRA.long.template_59_unwarped",12025.4,433.1,17396.6,58915.1,7554.8,4150.3,4719.3,2178.7,778.2,1892.4,22283.1,3900.4,1722.1,1230.6,530.1,4205.4,91,1103.1,10785,284.8,15748.1,59088.2,7611,4285.3,4659.3,1849.1,4291.8,1814.5,658,4143.2,76.5,1049.4,0,696,0,0,11.5,0,0,181,1109.1,643.1,466,561.9,1008.6,1213290,1183812,1183653.82111,264782.382709,263961.832294,528744.215003,222090.087032,220656.519075,442746.606107,60057,708462.215003,1060581.82111,1034821.82111,1031649,1652233,0.741305,1.009494,1636694.39107
"60_unwarped_VERIO.long.template_60_unwarped",8258.2,443.4,17301,58606.9,8066.8,3968.5,5729.7,2646.1,1210.9,1961,25675.8,4579.3,1513.2,1173.9,514.6,4310.6,95.8,1501,10529.4,137.1,17508.9,62146.1,8438.7,4175.3,5865.9,2257.8,4550.2,1964.9,642.6,4328.9,113.2,1425.1,5.4,889.8,0,0,13.5,0,0,199.2,1100.6,701.3,634.5,513.8,1220.9,1274931,1248431,1248553.32083,262175.662753,262826.112769,525001.775522,250363.058789,251012.486523,501375.545311,65068,713195.775522,1117493.32083,1095191.32083,1091357,1744001,0.750174,1.026176,1699513.97635
"60_unwarped_SKYRA.long.template_60_unwarped",9355.6,540.1,17230.6,59520.8,8109.3,3937.3,5740.4,2642.5,1355.9,1910.2,24569.1,4633.4,1536.7,1356.1,571.3,4700.3,94.7,1695.5,11867.7,174.3,16509.7,63473.3,8436.4,4163.1,5957.1,2154.3,4632.5,1901.1,667.8,4698.3,106.1,1524,24,932.4,0,0,11.7,0,0,222.2,1096,690.1,640.8,504.2,1193,1285795,1256179,1255954.86853,265570.143358,264924.59162,530494.734978,250790.94467,250811.188884,501602.133553,66034,721865.734978,1126921.86853,1101773.86853,1098356,1746806,0.756566,1.027827,1699513.97635
"61_unwarped_VERIO.long.template_61_unwarped",4280.5,565.4,15173.9,52849.8,7995.8,4009.7,5386.2,2128.8,672.4,2095.5,20936.8,4032.4,1737.4,1089.8,570.6,3803.2,107.5,933.1,4295.5,349.8,15261.7,54290.9,7959,3981.3,5111,1843.2,4265.6,1796.5,738.8,3655.3,110.1,993.5,0,699.7,0,0,6,0,0,184.9,1033.9,670.4,509.2,619.8,958.7,1208010,1193073,1193422.69653,262541.13947,263854.605622,526395.745092,234289.420621,234003.530813,468292.951434,60727,695223.745092,1069501.69653,1058282.69653,1055094,1645856,0.787416,1.072817,1534143.79195
