"ID","rh_bankssts_area","rh_caudalanteriorcingulate_area","rh_caudalmiddlefrontal_area","rh_cuneus_area","rh_entorhinal_area","rh_fusiform_area","rh_inferiorparietal_area","rh_inferiortemporal_area","rh_isthmuscingulate_area","rh_lateraloccipital_area","rh_lateralorbitofrontal_area","rh_lingual_area","rh_medialorbitofrontal_area","rh_middletemporal_area","rh_parahippocampal_area","rh_paracentral_area","rh_parsopercularis_area","rh_parsorbitalis_area","rh_parstriangularis_area","rh_pericalcarine_area","rh_postcentral_area","rh_posteriorcingulate_area","rh_precentral_area","rh_precuneus_area","rh_rostralanteriorcingulate_area","rh_rostralmiddlefrontal_area","rh_superiorfrontal_area","rh_superiorparietal_area","rh_superiortemporal_area","rh_supramarginal_area","rh_frontalpole_area","rh_temporalpole_area","rh_transversetemporal_area","rh_insula_area","rh_WhiteSurfArea_area","BrainSegVolNotVent.x","eTIV.x","lh_bankssts_area","lh_caudalanteriorcingulate_area","lh_caudalmiddlefrontal_area","lh_cuneus_area","lh_entorhinal_area","lh_fusiform_area","lh_inferiorparietal_area","lh_inferiortemporal_area","lh_isthmuscingulate_area","lh_lateraloccipital_area","lh_lateralorbitofrontal_area","lh_lingual_area","lh_medialorbitofrontal_area","lh_middletemporal_area","lh_parahippocampal_area","lh_paracentral_area","lh_parsopercularis_area","lh_parsorbitalis_area","lh_parstriangularis_area","lh_pericalcarine_area","lh_postcentral_area","lh_posteriorcingulate_area","lh_precentral_area","lh_precuneus_area","lh_rostralanteriorcingulate_area","lh_rostralmiddlefrontal_area","lh_superiorfrontal_area","lh_superiorparietal_area","lh_superiortemporal_area","lh_supramarginal_area","lh_frontalpole_area","lh_temporalpole_area","lh_transversetemporal_area","lh_insula_area","lh_WhiteSurfArea_area","BrainSegVolNotVent.y","eTIV.y"
"111_SKYRA.long.template_111",1104,988,2175,1613,491,3667,6086,4371,967,6279,3426,3102,2308,4360,579,1483,1763,980,1644,1678,4361,1669,5147,4692,1055,7730,8012,6158,4443,4937,358,540,430,2927,101524,1337003,1703294.45775,1450,726,2436,1469,531,3845,6060,4466,1132,5430,3800,2962,2178,3919,662,1437,1856,855,1391,1360,4882,1429,5334,4495,1054,6822,8524,5885,4314,5161,322,609,585,2765,100144,1337003,1703294.45775
"112_VERIO.long.template_112",867,863,2068,1541,317,2983,5103,3224,862,4664,2533,3730,1910,3452,759,1564,1168,806,1569,1758,3944,1302,4566,3856,559,5888,6320,4753,3189,3546,341,482,308,2186,82981,1095384,1482222.7909,789,561,2097,1329,352,2818,4406,3371,1005,4993,2542,3204,2071,3288,744,1345,1669,740,1106,1594,3898,1174,4540,3754,863,5474,6814,4482,3918,3724,267,450,456,2195,81967.3,1095384,1482222.7909
"112_SKYRA.long.template_112",890,858,2098,1570,329,2976,5045,3308,889,4669,2473,3804,1878,3429,761,1547,1188,782,1574,1775,3844,1294,4554,3828,621,5919,6263,4711,3172,3555,350,445,295,2236,82929.9,1095420,1482222.7909,783,519,2102,1373,356,2777,4358,3348,952,4964,2552,3329,2027,3279,728,1328,1689,740,1093,1602,3824,1115,4485,3719,807,5557,6781,4482,3903,3680,275,463,455,2242,81687.3,1095420,1482222.7909
"113_VERIO.long.template_113",983,611,2215,1746,533,3258,4780,3365,885,5342,3128,3162,2338,3321,696,1644,1438,1068,1643,1673,4097,1209,5037,4186,599,5993,7570,5643,3655,3888,351,534,365,2178,89133.3,1231992,1577531.45347,1005,654,2314,1532,607,3411,4306,3095,1047,4541,3010,3436,2164,2951,789,1623,2058,781,1602,1346,4248,1131,5027,4168,814,5861,8085,5252,4214,3883,239,516,540,2377,88627.4,1231992,1577531.45347
"113_SKYRA.long.template_113",1002,601,2165,1751,530,3235,4847,3372,903,5492,2883,3188,2268,3291,677,1599,1428,1048,1608,1689,3960,1208,4860,4100,576,5944,7356,5591,3616,3879,352,543,373,2172,88106.6,1218732,1577531.45347,1033,648,2248,1565,622,3446,4338,3101,1056,4739,3059,3485,2130,2896,792,1535,2034,751,1587,1362,4087,1134,4833,4127,813,5811,7751,5195,4192,3914,261,543,532,2369,87986.7,1218732,1577531.45347
"114_VERIO.long.template_114",784,528,1784,1154,464,2828,5358,3564,865,4218,2898,2488,1966,3346,561,1083,1521,969,1692,981,3447,995,3734,3830,618,6039,6191,5709,3263,3275,277,541,318,2462,79752.9,1029726,1352409.88393,893,641,2003,1204,608,2846,4689,4010,883,3931,2784,2647,1723,3042,573,1128,1535,728,1247,1061,3586,1111,3969,3535,855,5414,6029,5832,3484,3676,258,434,413,2417,79189,1029726,1352409.88393
"114_SKYRA.long.template_114",805,516,1746,1186,450,2820,5462,3562,867,4381,2906,2489,1932,3335,565,1062,1495,946,1669,983,3355,985,3620,3813,618,5927,6063,5724,3220,3259,278,550,319,2435,79342.4,1019267,1352409.88393,906,622,1994,1260,599,2858,4746,4014,888,4105,2860,2732,1770,3022,600,1094,1523,695,1230,1056,3457,1119,3871,3504,912,5321,5882,5856,3424,3614,261,470,410,2399,79075.6,1019267,1352409.88393
"115_VERIO.long.template_115",910,710,2118,1614,301,2819,5235,2878,969,5003,2668,3144,1825,3560,620,1336,1231,857,1483,1774,3746,1188,4797,3389,680,5935,6381,4500,3342,3150,329,559,264,2460,81754.4,1017711,1537609.8679,779,476,1905,1703,378,3074,4737,3525,921,5169,2687,3220,1906,3053,718,1290,1771,800,1271,1753,3628,1122,4960,3081,741,6255,7033,5083,3620,3164,294,497,380,2511,83487.2,1017711,1537609.8679
"115_SKYRA.long.template_115",933,696,2059,1653,313,2825,5328,2907,957,5135,2697,3151,1741,3545,623,1288,1249,814,1458,1762,3577,1161,4657,3346,662,5892,6129,4522,3339,3129,327,553,280,2331,81038.5,1008426,1537609.8679,793,479,1872,1742,366,3081,4847,3517,939,5304,2708,3355,1838,3079,714,1254,1744,771,1271,1781,3514,1104,4771,3045,747,6154,6774,5052,3575,3112,290,515,363,2482,82935.2,1008426,1537609.8679
"116_VERIO.long.template_116",1527,885,3231,2158,298,3757,7140,4169,1470,7028,3305,4788,2332,4609,701,1592,1502,1045,1524,2025,5090,1673,5715,5097,987,7972,10027,7507,4681,4799,449,460,356,3049,112948,1480181,1919024.40993,1266,818,3407,1776,341,4231,6030,4473,1527,7741,3349,4154,2908,4621,586,1693,1652,945,1541,1919,5319,1481,6523,5084,1027,7462,9129,7846,4979,4626,344,496,512,2568,112373,1480181,1919024.40993
"116_SKYRA.long.template_116",1593,882,3210,2130,311,3785,6995,4193,1441,6963,3275,4821,2297,4541,686,1530,1503,1017,1467,1997,4812,1646,5496,4920,942,7934,9652,7138,4577,4668,419,487,355,3099,110783,1446769,1919024.40993,1321,785,3370,1802,351,4220,5946,4533,1516,7697,3416,4209,2412,4554,586,1641,1654,921,1488,1931,5044,1435,6208,4909,1001,7271,8860,7585,4913,4509,319,493,518,2602,110022,1446769,1919024.40993
